x-axis,1,2
-100.0000E-09,+109.3750000000E-03,+4.5507812500000E+00
-99.8000E-09,+117.1875000000E-03,+4.5625000000000E+00
-99.6000E-09,+140.6250000000E-03,+4.5625000000000E+00
-99.4000E-09,+160.1562500000E-03,+4.5546875000000E+00
-99.2000E-09,+164.0625000000E-03,+4.5507812500000E+00
-99.0000E-09,+148.4375000000E-03,+4.5585937500000E+00
-98.8000E-09,+140.6250000000E-03,+4.5742187500000E+00
-98.6000E-09,+152.3437500000E-03,+4.5976562500000E+00
-98.4000E-09,+183.5937500000E-03,+4.6171875000000E+00
-98.2000E-09,+226.5625000000E-03,+4.6210937500000E+00
-98.0000E-09,+250.0000000000E-03,+4.6250000000000E+00
-97.8000E-09,+253.9062500000E-03,+4.6210937500000E+00
-97.6000E-09,+250.0000000000E-03,+4.6210937500000E+00
-97.4000E-09,+246.0937500000E-03,+4.6250000000000E+00
-97.2000E-09,+246.0937500000E-03,+4.6250000000000E+00
-97.0000E-09,+250.0000000000E-03,+4.6171875000000E+00
-96.8000E-09,+242.1875000000E-03,+4.6015625000000E+00
-96.6000E-09,+222.6562500000E-03,+4.5781250000000E+00
-96.4000E-09,+203.1250000000E-03,+4.5585937500000E+00
-96.2000E-09,+191.4062500000E-03,+4.5468750000000E+00
-96.0000E-09,+203.1250000000E-03,+4.5585937500000E+00
-95.8000E-09,+230.4687500000E-03,+4.5742187500000E+00
-95.6000E-09,+253.9062500000E-03,+4.5976562500000E+00
-95.4000E-09,+257.8125000000E-03,+4.6171875000000E+00
-95.2000E-09,+234.3750000000E-03,+4.6250000000000E+00
-95.0000E-09,+183.5937500000E-03,+4.6250000000000E+00
-94.8000E-09,+152.3437500000E-03,+4.6210937500000E+00
-94.6000E-09,+152.3437500000E-03,+4.6210937500000E+00
-94.4000E-09,+179.6875000000E-03,+4.6250000000000E+00
-94.2000E-09,+222.6562500000E-03,+4.6250000000000E+00
-94.0000E-09,+250.0000000000E-03,+4.6210937500000E+00
-93.8000E-09,+257.8125000000E-03,+4.6054687500000E+00
-93.6000E-09,+253.9062500000E-03,+4.5820312500000E+00
-93.4000E-09,+246.0937500000E-03,+4.5468750000000E+00
-93.2000E-09,+238.2812500000E-03,+4.5156250000000E+00
-93.0000E-09,+218.7500000000E-03,+4.5039062500000E+00
-92.8000E-09,+199.2187500000E-03,+4.5117187500000E+00
-92.6000E-09,+183.5937500000E-03,+4.5312500000000E+00
-92.4000E-09,+175.7812500000E-03,+4.5468750000000E+00
-92.2000E-09,+175.7812500000E-03,+4.5546875000000E+00
-92.0000E-09,+179.6875000000E-03,+4.5703125000000E+00
-91.8000E-09,+183.5937500000E-03,+4.5820312500000E+00
-91.6000E-09,+183.5937500000E-03,+4.5976562500000E+00
-91.4000E-09,+183.5937500000E-03,+4.6015625000000E+00
-91.2000E-09,+183.5937500000E-03,+4.5898437500000E+00
-91.0000E-09,+183.5937500000E-03,+4.5820312500000E+00
-90.8000E-09,+183.5937500000E-03,+4.5859375000000E+00
-90.6000E-09,+183.5937500000E-03,+4.5937500000000E+00
-90.4000E-09,+183.5937500000E-03,+4.5976562500000E+00
-90.2000E-09,+183.5937500000E-03,+4.5898437500000E+00
-90.0000E-09,+183.5937500000E-03,+4.5820312500000E+00
-89.8000E-09,+179.6875000000E-03,+4.5859375000000E+00
-89.6000E-09,+175.7812500000E-03,+4.5937500000000E+00
-89.4000E-09,+175.7812500000E-03,+4.6015625000000E+00
-89.2000E-09,+191.4062500000E-03,+4.5976562500000E+00
-89.0000E-09,+210.9375000000E-03,+4.5703125000000E+00
-88.8000E-09,+226.5625000000E-03,+4.5546875000000E+00
-88.6000E-09,+230.4687500000E-03,+4.5507812500000E+00
-88.4000E-09,+210.9375000000E-03,+4.5703125000000E+00
-88.2000E-09,+195.3125000000E-03,+4.5937500000000E+00
-88.0000E-09,+179.6875000000E-03,+4.6054687500000E+00
-87.8000E-09,+175.7812500000E-03,+4.5976562500000E+00
-87.6000E-09,+179.6875000000E-03,+4.5820312500000E+00
-87.4000E-09,+179.6875000000E-03,+4.5742187500000E+00
-87.2000E-09,+179.6875000000E-03,+4.5781250000000E+00
-87.0000E-09,+175.7812500000E-03,+4.6054687500000E+00
-86.8000E-09,+183.5937500000E-03,+4.6210937500000E+00
-86.6000E-09,+203.1250000000E-03,+4.6289062500000E+00
-86.4000E-09,+218.7500000000E-03,+4.6171875000000E+00
-86.2000E-09,+226.5625000000E-03,+4.5898437500000E+00
-86.0000E-09,+214.8437500000E-03,+4.5625000000000E+00
-85.8000E-09,+207.0312500000E-03,+4.5507812500000E+00
-85.6000E-09,+207.0312500000E-03,+4.5507812500000E+00
-85.4000E-09,+214.8437500000E-03,+4.5703125000000E+00
-85.2000E-09,+226.5625000000E-03,+4.5937500000000E+00
-85.0000E-09,+218.7500000000E-03,+4.6093750000000E+00
-84.8000E-09,+203.1250000000E-03,+4.6015625000000E+00
-84.6000E-09,+187.5000000000E-03,+4.5859375000000E+00
-84.4000E-09,+175.7812500000E-03,+4.5664062500000E+00
-84.2000E-09,+175.7812500000E-03,+4.5546875000000E+00
-84.0000E-09,+179.6875000000E-03,+4.5507812500000E+00
-83.8000E-09,+183.5937500000E-03,+4.5507812500000E+00
-83.6000E-09,+183.5937500000E-03,+4.5585937500000E+00
-83.4000E-09,+179.6875000000E-03,+4.5664062500000E+00
-83.2000E-09,+179.6875000000E-03,+4.5859375000000E+00
-83.0000E-09,+175.7812500000E-03,+4.6054687500000E+00
-82.8000E-09,+183.5937500000E-03,+4.6210937500000E+00
-82.6000E-09,+203.1250000000E-03,+4.6289062500000E+00
-82.4000E-09,+222.6562500000E-03,+4.6289062500000E+00
-82.2000E-09,+234.3750000000E-03,+4.6289062500000E+00
-82.0000E-09,+222.6562500000E-03,+4.6132812500000E+00
-81.8000E-09,+199.2187500000E-03,+4.5937500000000E+00
-81.6000E-09,+179.6875000000E-03,+4.5742187500000E+00
-81.4000E-09,+171.8750000000E-03,+4.5703125000000E+00
-81.2000E-09,+183.5937500000E-03,+4.5820312500000E+00
-81.0000E-09,+210.9375000000E-03,+4.6054687500000E+00
-80.8000E-09,+226.5625000000E-03,+4.6210937500000E+00
-80.6000E-09,+230.4687500000E-03,+4.6289062500000E+00
-80.4000E-09,+214.8437500000E-03,+4.6250000000000E+00
-80.2000E-09,+191.4062500000E-03,+4.6210937500000E+00
-80.0000E-09,+175.7812500000E-03,+4.6210937500000E+00
-79.8000E-09,+179.6875000000E-03,+4.6210937500000E+00
-79.6000E-09,+187.5000000000E-03,+4.6210937500000E+00
-79.4000E-09,+187.5000000000E-03,+4.6210937500000E+00
-79.2000E-09,+171.8750000000E-03,+4.6210937500000E+00
-79.0000E-09,+144.5312500000E-03,+4.6210937500000E+00
-78.8000E-09,+140.6250000000E-03,+4.6210937500000E+00
-78.6000E-09,+156.2500000000E-03,+4.6210937500000E+00
-78.4000E-09,+191.4062500000E-03,+4.6289062500000E+00
-78.2000E-09,+226.5625000000E-03,+4.6289062500000E+00
-78.0000E-09,+226.5625000000E-03,+4.6132812500000E+00
-77.8000E-09,+207.0312500000E-03,+4.5937500000000E+00
-77.6000E-09,+183.5937500000E-03,+4.5820312500000E+00
-77.4000E-09,+167.9687500000E-03,+4.5781250000000E+00
-77.2000E-09,+183.5937500000E-03,+4.5859375000000E+00
-77.0000E-09,+210.9375000000E-03,+4.5976562500000E+00
-76.8000E-09,+226.5625000000E-03,+4.5937500000000E+00
-76.6000E-09,+230.4687500000E-03,+4.5820312500000E+00
-76.4000E-09,+214.8437500000E-03,+4.5781250000000E+00
-76.2000E-09,+195.3125000000E-03,+4.5820312500000E+00
-76.0000E-09,+179.6875000000E-03,+4.6015625000000E+00
-75.8000E-09,+175.7812500000E-03,+4.6171875000000E+00
-75.6000E-09,+175.7812500000E-03,+4.6289062500000E+00
-75.4000E-09,+175.7812500000E-03,+4.6250000000000E+00
-75.2000E-09,+183.5937500000E-03,+4.6210937500000E+00
-75.0000E-09,+199.2187500000E-03,+4.6210937500000E+00
-74.8000E-09,+230.4687500000E-03,+4.6210937500000E+00
-74.6000E-09,+261.7187500000E-03,+4.6210937500000E+00
-74.4000E-09,+289.0625000000E-03,+4.6210937500000E+00
-74.2000E-09,+296.8750000000E-03,+4.6210937500000E+00
-74.0000E-09,+285.1562500000E-03,+4.6210937500000E+00
-73.8000E-09,+261.7187500000E-03,+4.6210937500000E+00
-73.6000E-09,+246.0937500000E-03,+4.6210937500000E+00
