x-axis,2
-77.8000E-09,-70.3125000000E-03
-77.6000E-09,-85.9375000000E-03
-77.4000E-09,-109.3750000000E-03
-77.2000E-09,-121.0937500000E-03
-77.0000E-09,-113.2812500000E-03
-76.8000E-09,-89.8437500000E-03
-76.6000E-09,-58.5937500000E-03
-76.4000E-09,-27.3437500000E-03
-76.2000E-09,+7.8125000000E-03
-76.0000E-09,+31.2500000000E-03
-75.8000E-09,+42.9687500000E-03
-75.6000E-09,+39.0625000000E-03
-75.4000E-09,+23.4375000000E-03
-75.2000E-09,-0.0E+00
-75.0000E-09,-11.7187500000E-03
-74.8000E-09,-7.8125000000E-03
-74.6000E-09,-3.9062500000E-03
-74.4000E-09,-0.0E+00
-74.2000E-09,-15.6250000000E-03
-74.0000E-09,-35.1562500000E-03
-73.8000E-09,-50.7812500000E-03
-73.6000E-09,-50.7812500000E-03
-73.4000E-09,-35.1562500000E-03
-73.2000E-09,-11.7187500000E-03
-73.0000E-09,+0.0E+00
-72.8000E-09,+3.9062500000E-03
-72.6000E-09,+3.9062500000E-03
-72.4000E-09,-0.0E+00
-72.2000E-09,-11.7187500000E-03
-72.0000E-09,-31.2500000000E-03
-71.8000E-09,-50.7812500000E-03
-71.6000E-09,-66.4062500000E-03
-71.4000E-09,-70.3125000000E-03
-71.2000E-09,-70.3125000000E-03
-71.0000E-09,-70.3125000000E-03
-70.8000E-09,-66.4062500000E-03
-70.6000E-09,-66.4062500000E-03
-70.4000E-09,-66.4062500000E-03
-70.2000E-09,-62.5000000000E-03
-70.0000E-09,-62.5000000000E-03
-69.8000E-09,-66.4062500000E-03
-69.6000E-09,-82.0312500000E-03
-69.4000E-09,-105.4687500000E-03
-69.2000E-09,-132.8125000000E-03
-69.0000E-09,-148.4375000000E-03
-68.8000E-09,-132.8125000000E-03
-68.6000E-09,-101.5624999999E-03
-68.4000E-09,-54.6874999999E-03
-68.2000E-09,-7.8125000000E-03
-68.0000E-09,+7.8125000000E-03
-67.8000E-09,+3.9062500000E-03
-67.6000E-09,-15.6250000000E-03
-67.4000E-09,-42.9687500000E-03
-67.2000E-09,-70.3125000000E-03
-67.0000E-09,-78.1250000000E-03
-66.8000E-09,-74.2187500000E-03
-66.6000E-09,-54.6875000000E-03
-66.4000E-09,-31.2500000000E-03
-66.2000E-09,-3.9062500000E-03
-66.0000E-09,+7.8125000000E-03
-65.8000E-09,-0.0E+00
-65.6000E-09,-19.5312500000E-03
-65.4000E-09,-42.9687500000E-03
-65.2000E-09,-70.3125000000E-03
-65.0000E-09,-78.1250000000E-03
-64.8000E-09,-74.2187500000E-03
-64.6000E-09,-54.6875000000E-03
-64.4000E-09,-31.2500000000E-03
-64.2000E-09,+0.0E+00
-64.0000E-09,+7.8125000000E-03
-63.8000E-09,-3.9062500000E-03
-63.6000E-09,-23.4375000000E-03
-63.4000E-09,-46.8750000000E-03
-63.2000E-09,-58.5937500000E-03
-63.0000E-09,-46.8750000000E-03
-62.8000E-09,-23.4375000000E-03
-62.6000E-09,-3.9062500000E-03
-62.4000E-09,+3.9062500000E-03
-62.2000E-09,-3.9062500000E-03
-62.0000E-09,-23.4375000001E-03
-61.8000E-09,-54.6875000001E-03
-61.6000E-09,-85.9375000000E-03
-61.4000E-09,-113.2812500000E-03
-61.2000E-09,-136.7187500000E-03
-61.0000E-09,-140.6250000000E-03
-60.8000E-09,-128.9062500000E-03
-60.6000E-09,-109.3750000000E-03
-60.4000E-09,-85.9375000000E-03
-60.2000E-09,-74.2187500000E-03
-60.0000E-09,-82.0312500000E-03
-59.8000E-09,-109.3750000001E-03
-59.6000E-09,-144.5312500001E-03
-59.4000E-09,-175.7812500000E-03
-59.2000E-09,-187.5000000000E-03
-59.0000E-09,-175.7812500000E-03
-58.8000E-09,-148.4374999999E-03
-58.6000E-09,-113.2812499999E-03
-58.4000E-09,-85.9375000000E-03
-58.2000E-09,-66.4062500000E-03
-58.0000E-09,-66.4062500000E-03
-57.8000E-09,-62.5000000000E-03
-57.6000E-09,-66.4062500000E-03
-57.4000E-09,-66.4062500000E-03
-57.2000E-09,-66.4062500000E-03
-57.0000E-09,-66.4062500000E-03
-56.8000E-09,-66.4062500000E-03
-56.6000E-09,-66.4062500000E-03
-56.4000E-09,-66.4062500000E-03
-56.2000E-09,-66.4062500000E-03
-56.0000E-09,-66.4062500000E-03
-55.8000E-09,-66.4062500000E-03
-55.6000E-09,-66.4062500000E-03
-55.4000E-09,-70.3125000000E-03
-55.2000E-09,-70.3125000000E-03
-55.0000E-09,-70.3125000000E-03
-54.8000E-09,-66.4062500000E-03
-54.6000E-09,-50.7812500000E-03
-54.4000E-09,-31.2500000000E-03
-54.2000E-09,-7.8125000000E-03
-54.0000E-09,+0.0E+00
-53.8000E-09,-0.0E+00
-53.6000E-09,-3.9062500000E-03
-53.4000E-09,-3.9062500000E-03
-53.2000E-09,-3.9062500000E-03
-53.0000E-09,-3.9062500000E-03
-52.8000E-09,-7.8125000000E-03
-52.6000E-09,-7.8125000000E-03
-52.4000E-09,-7.8125000000E-03
-52.2000E-09,+7.8125000000E-03
-52.0000E-09,+27.3437500000E-03
-51.8000E-09,+42.9687500000E-03
-51.6000E-09,+42.9687500000E-03
-51.4000E-09,+27.3437499999E-03
-51.2000E-09,+3.9062500000E-03
-51.0000E-09,-7.8125000000E-03
-50.8000E-09,-7.8125000000E-03
-50.6000E-09,-7.8125000000E-03
-50.4000E-09,-3.9062500000E-03
-50.2000E-09,-3.9062500000E-03
-50.0000E-09,-3.9062500000E-03
-49.8000E-09,-3.9062500000E-03
-49.6000E-09,+0.0E+00
-49.4000E-09,-0.0E+00
-49.2000E-09,-11.7187500000E-03
-49.0000E-09,-31.2500000000E-03
-48.8000E-09,-50.7812500000E-03
-48.6000E-09,-66.4062500000E-03
-48.4000E-09,-70.3125000000E-03
-48.2000E-09,-66.4062500000E-03
-48.0000E-09,-66.4062500000E-03
-47.8000E-09,-70.3125000000E-03
-47.6000E-09,-78.1250000000E-03
-47.4000E-09,-74.2187499999E-03
-47.2000E-09,-50.7812499999E-03
-47.0000E-09,-7.8124999999E-03
-46.8000E-09,+27.3437500000E-03
-46.6000E-09,+39.0625000000E-03
-46.4000E-09,+31.2500000000E-03
-46.2000E-09,+11.7187500000E-03
-46.0000E-09,-3.9062500000E-03
-45.8000E-09,-11.7187500000E-03
-45.6000E-09,-23.4375000000E-03
-45.4000E-09,-42.9687500001E-03
-45.2000E-09,-66.4062500000E-03
-45.0000E-09,-78.1250000000E-03
-44.8000E-09,-66.4062500000E-03
-44.6000E-09,-46.8750000000E-03
-44.4000E-09,-27.3437500000E-03
-44.2000E-09,-15.6250000000E-03
-44.0000E-09,-27.3437500001E-03
-43.8000E-09,-50.7812500000E-03
-43.6000E-09,-70.3125000000E-03
-43.4000E-09,-74.2187500000E-03
-43.2000E-09,-58.5937499999E-03
-43.0000E-09,-35.1562500000E-03
-42.8000E-09,-23.4375000000E-03
-42.6000E-09,-27.3437500000E-03
-42.4000E-09,-39.0625000000E-03
-42.2000E-09,-46.8750000000E-03
-42.0000E-09,-39.0625000000E-03
-41.8000E-09,-27.3437500000E-03
-41.6000E-09,-23.4375000000E-03
-41.4000E-09,-35.1562500001E-03
-41.2000E-09,-58.5937500000E-03
-41.0000E-09,-74.2187500000E-03
-40.8000E-09,-70.3125000000E-03
-40.6000E-09,-66.4062500000E-03
-40.4000E-09,-62.5000000000E-03
-40.2000E-09,-70.3125000001E-03
-40.0000E-09,-93.7500000001E-03
-39.8000E-09,-117.1875000000E-03
-39.6000E-09,-132.8125000000E-03
-39.4000E-09,-140.6250000000E-03
-39.2000E-09,-124.9999999999E-03
-39.0000E-09,-105.4687499999E-03
-38.8000E-09,-82.0312500000E-03
-38.6000E-09,-66.4062500000E-03
-38.4000E-09,-58.5937500000E-03
-38.2000E-09,-58.5937500000E-03
-38.0000E-09,-58.5937500000E-03
-37.8000E-09,-74.2187500000E-03
-37.6000E-09,-89.8437500000E-03
-37.4000E-09,-105.4687500000E-03
-37.2000E-09,-117.1875000000E-03
-37.0000E-09,-105.4687500000E-03
-36.8000E-09,-89.8437500000E-03
-36.6000E-09,-74.2187500000E-03
-36.4000E-09,-66.4062500000E-03
-36.2000E-09,-54.6875000000E-03
-36.0000E-09,-39.0624999999E-03
-35.8000E-09,-19.5312500000E-03
-35.6000E-09,-3.9062500000E-03
-35.4000E-09,-0.0E+00
-35.2000E-09,-3.9062500000E-03
-35.0000E-09,-3.9062500000E-03
-34.8000E-09,-3.9062500000E-03
-34.6000E-09,-3.9062500000E-03
-34.4000E-09,-3.9062500000E-03
-34.2000E-09,+0.0E+00
-34.0000E-09,-0.0E+00
-33.8000E-09,-3.9062500000E-03
-33.6000E-09,-19.5312500001E-03
-33.4000E-09,-42.9687500001E-03
-33.2000E-09,-62.5000000000E-03
-33.0000E-09,-70.3125000000E-03
-32.8000E-09,-70.3125000000E-03
-32.6000E-09,-70.3125000000E-03
-32.4000E-09,-66.4062500000E-03
-32.2000E-09,-66.4062500000E-03
-32.0000E-09,-66.4062500000E-03
-31.8000E-09,-70.3125000000E-03
-31.6000E-09,-74.2187500000E-03
-31.4000E-09,-70.3125000000E-03
-31.2000E-09,-54.6874999999E-03
-31.0000E-09,-35.1562500000E-03
-30.8000E-09,-23.4375000000E-03
-30.6000E-09,-27.3437500000E-03
-30.4000E-09,-39.0625000000E-03
-30.2000E-09,-46.8750000000E-03
-30.0000E-09,-39.0625000000E-03
-29.8000E-09,-27.3437500000E-03
-29.6000E-09,-23.4375000000E-03
-29.4000E-09,-35.1562500001E-03
-29.2000E-09,-62.5000000000E-03
-29.0000E-09,-78.1250000000E-03
-28.8000E-09,-74.2187499999E-03
-28.6000E-09,-54.6874999999E-03
-28.4000E-09,-31.2499999999E-03
-28.2000E-09,-3.9062500000E-03
-28.0000E-09,+7.8125000000E-03
-27.8000E-09,-100E-15
-27.6000E-09,-19.5312500001E-03
-27.4000E-09,-42.9687500001E-03
-27.2000E-09,-70.3125000000E-03
-27.0000E-09,-78.1250000000E-03
-26.8000E-09,-70.3125000000E-03
-26.6000E-09,-54.6874999999E-03
-26.4000E-09,-31.2499999999E-03
-26.2000E-09,-7.8125000000E-03
-26.0000E-09,+0.0E+00
-25.8000E-09,+3.9062500000E-03
-25.6000E-09,+3.9062500000E-03
-25.4000E-09,-0.0E+00
-25.2000E-09,-11.7187500001E-03
-25.0000E-09,-31.2500000001E-03
-24.8000E-09,-54.6875000001E-03
-24.6000E-09,-74.2187500000E-03
-24.4000E-09,-74.2187500000E-03
-24.2000E-09,-58.5937499999E-03
-24.0000E-09,-35.1562500000E-03
-23.8000E-09,-27.3437500000E-03
-23.6000E-09,-35.1562500000E-03
-23.4000E-09,-42.9687500000E-03
-23.2000E-09,-42.9687499999E-03
-23.0000E-09,-11.7187499999E-03
-22.8000E-09,+23.4375000001E-03
-22.6000E-09,+42.9687500000E-03
-22.4000E-09,+35.1562499999E-03
-22.2000E-09,+3.9062499999E-03
-22.0000E-09,-35.1562500001E-03
-21.8000E-09,-58.5937500000E-03
-21.6000E-09,-70.3125000000E-03
-21.4000E-09,-74.2187500000E-03
-21.2000E-09,-74.2187500000E-03
-21.0000E-09,-74.2187500000E-03
-20.8000E-09,-62.5000000000E-03
-20.6000E-09,-46.8749999999E-03
-20.4000E-09,-23.4375000000E-03
-20.2000E-09,-11.7187500000E-03
-20.0000E-09,-23.4375000001E-03
-19.8000E-09,-50.7812500001E-03
-19.6000E-09,-82.0312500001E-03
-19.4000E-09,-117.1875000000E-03
-19.2000E-09,-128.9062500000E-03
-19.0000E-09,-113.2812499999E-03
-18.8000E-09,-82.0312499999E-03
-18.6000E-09,-46.8749999999E-03
-18.4000E-09,-23.4375000000E-03
-18.2000E-09,-11.7187500000E-03
-18.0000E-09,-27.3437500001E-03
-17.8000E-09,-46.8750000001E-03
-17.6000E-09,-66.4062500000E-03
-17.4000E-09,-74.2187500000E-03
-17.2000E-09,-70.3125000000E-03
-17.0000E-09,-70.3125000000E-03
-16.8000E-09,-66.4062500000E-03
-16.6000E-09,-66.4062500000E-03
-16.4000E-09,-66.4062500000E-03
-16.2000E-09,-66.4062500000E-03
-16.0000E-09,-66.4062500000E-03
-15.8000E-09,-74.2187500000E-03
-15.6000E-09,-78.1250000000E-03
-15.4000E-09,-74.2187499999E-03
-15.2000E-09,-54.6874999999E-03
-15.0000E-09,-15.6249999999E-03
-14.8000E-09,+27.3437500001E-03
-14.6000E-09,+58.5937500000E-03
-14.4000E-09,+74.2187500000E-03
-14.2000E-09,+58.5937499999E-03
-14.0000E-09,+31.2499999999E-03
-13.8000E-09,+11.7187500000E-03
-13.6000E-09,-0.0E+00
-13.4000E-09,-7.8125000000E-03
-13.2000E-09,-19.5312500000E-03
-13.0000E-09,-35.1562500001E-03
-12.8000E-09,-54.6875000000E-03
-12.6000E-09,-54.6875000000E-03
-12.4000E-09,-39.0624999999E-03
-12.2000E-09,-3.9062499999E-03
-12.0000E-09,+31.2500000000E-03
-11.8000E-09,+46.8750000000E-03
-11.6000E-09,+42.9687500000E-03
-11.4000E-09,+27.3437499999E-03
-11.2000E-09,-0.0E+00
-11.0000E-09,-11.7187500000E-03
-10.8000E-09,-7.8125000000E-03
-10.6000E-09,-3.9062500000E-03
-10.4000E-09,-0.0E+00
-10.2000E-09,-15.6250000001E-03
-10.0000E-09,-35.1562500000E-03
-9.8000E-09,-50.7812500000E-03
-9.6000E-09,-50.7812500000E-03
-9.4000E-09,-35.1562499999E-03
-9.2000E-09,-11.7187500000E-03
-9.0000E-09,+0.0E+00
-8.8000E-09,+3.9062500000E-03
-8.6000E-09,-0.0E+00
-8.4000E-09,-3.9062500000E-03
-8.2000E-09,-3.9062500000E-03
-8.0000E-09,-3.9062500000E-03
-7.8000E-09,-3.9062500000E-03
-7.6000E-09,-7.8125000000E-03
-7.4000E-09,-7.8125000000E-03
-7.2000E-09,+0.0E+00
-7.0000E-09,+15.6250000001E-03
-6.8000E-09,+46.8750000001E-03
-6.6000E-09,+74.2187500001E-03
-6.4000E-09,+101.5625000000E-03
-6.2000E-09,+117.1875000000E-03
-6.0000E-09,+117.1875000000E-03
-5.8000E-09,+125.0000000000E-03
-5.6000E-09,+136.7187500000E-03
-5.4000E-09,+152.3437500001E-03
-5.2000E-09,+183.5937500001E-03
-5.0000E-09,+210.9375000001E-03
-4.8000E-09,+230.4687500001E-03
-4.6000E-09,+250.0000000001E-03
-4.4000E-09,+277.3437500001E-03
-4.2000E-09,+316.4062500002E-03
-4.0000E-09,+378.9062500002E-03
-3.8000E-09,+453.1250000002E-03
-3.6000E-09,+531.2500000002E-03
-3.4000E-09,+605.4687500002E-03
-3.2000E-09,+675.7812500002E-03
-3.0000E-09,+757.8125000003E-03
-2.8000E-09,+882.8125000004E-03
-2.6000E-09,+1.0429687500005E+00
-2.4000E-09,+1.2265625000005E+00
-2.2000E-09,+1.4140625000004E+00
-2.0000E-09,+1.5664062500004E+00
-1.8000E-09,+1.6992187500003E+00
-1.6000E-09,+1.8281250000004E+00
-1.4000E-09,+1.9648437500004E+00
-1.2000E-09,+2.1132812500004E+00
-1.0000E-09,+2.2695312500004E+00
-800.0E-12,+2.4257812500004E+00
-600.0E-12,+2.5781250000004E+00
-400.0E-12,+2.7265625000004E+00
-200.0E-12,+2.8632812500004E+00
+0.0E+00,+2.9960937500004E+00
+200.0E-12,+3.1289062500004E+00
+400.0E-12,+3.2656250000004E+00
+600.0E-12,+3.4101562500004E+00
+800.0E-12,+3.5468750000003E+00
+1.0000E-09,+3.6601562500003E+00
+1.2000E-09,+3.7656250000003E+00
+1.4000E-09,+3.8789062500003E+00
+1.6000E-09,+3.9921875000003E+00
+1.8000E-09,+4.1132812500003E+00
+2.0000E-09,+4.2226562500003E+00
+2.2000E-09,+4.3281250000003E+00
+2.4000E-09,+4.4257812500003E+00
+2.6000E-09,+4.5234375000003E+00
+2.8000E-09,+4.6250000000002E+00
+3.0000E-09,+4.7070312500002E+00
+3.2000E-09,+4.7656250000001E+00
+3.4000E-09,+4.8203125000001E+00
+3.6000E-09,+4.8750000000002E+00
+3.8000E-09,+4.9570312500003E+00
+4.0000E-09,+5.0664062500003E+00
+4.2000E-09,+5.1679687500002E+00
+4.4000E-09,+5.2460937500001E+00
+4.6000E-09,+5.2968750000001E+00
+4.8000E-09,+5.3320312500001E+00
+5.0000E-09,+5.3789062500002E+00
+5.2000E-09,+5.4492187500002E+00
+5.4000E-09,+5.5195312500002E+00
+5.6000E-09,+5.5781250000001E+00
+5.8000E-09,+5.6250000000001E+00
+6.0000E-09,+5.6484375000001E+00
+6.2000E-09,+5.6718750000001E+00
+6.4000E-09,+5.6953125000001E+00
+6.6000E-09,+5.7187500000001E+00
+6.8000E-09,+5.7500000000001E+00
+7.0000E-09,+5.7773437500001E+00
+7.2000E-09,+5.7968750000000E+00
+7.4000E-09,+5.8046875000000E+00
+7.6000E-09,+5.8085937500000E+00
+7.8000E-09,+5.8164062500000E+00
+8.0000E-09,+5.8320312500001E+00
+8.2000E-09,+5.8515625000000E+00
+8.4000E-09,+5.8671875000000E+00
+8.6000E-09,+5.8789062500000E+00
+8.8000E-09,+5.8750000000000E+00
+9.0000E-09,+5.8750000000000E+00
+9.2000E-09,+5.8671875000000E+00
+9.4000E-09,+5.8515625000000E+00
+9.6000E-09,+5.8320312500000E+00
+9.8000E-09,+5.8164062500000E+00
+10.0000E-09,+5.8125000000000E+00
+10.2000E-09,+5.8007812499999E+00
+10.4000E-09,+5.7773437499999E+00
+10.6000E-09,+5.7382812499999E+00
+10.8000E-09,+5.6914062499999E+00
+11.0000E-09,+5.6523437499999E+00
+11.2000E-09,+5.6249999999999E+00
+11.4000E-09,+5.6015625000000E+00
+11.6000E-09,+5.5820312500000E+00
+11.8000E-09,+5.5625000000000E+00
+12.0000E-09,+5.5429687499999E+00
+12.2000E-09,+5.5078124999999E+00
+12.4000E-09,+5.4570312499998E+00
+12.6000E-09,+5.3906249999998E+00
+12.8000E-09,+5.3085937499998E+00
+13.0000E-09,+5.2265624999998E+00
+13.2000E-09,+5.1562499999998E+00
+13.4000E-09,+5.0976562499999E+00
+13.6000E-09,+5.0429687499999E+00
+13.8000E-09,+4.9882812499998E+00
+14.0000E-09,+4.9257812499998E+00
+14.2000E-09,+4.8476562499998E+00
+14.4000E-09,+4.7656249999998E+00
+14.6000E-09,+4.6874999999998E+00
+14.8000E-09,+4.6249999999999E+00
+15.0000E-09,+4.5703124999999E+00
+15.2000E-09,+4.5156249999998E+00
+15.4000E-09,+4.4492187499998E+00
+15.6000E-09,+4.3828124999998E+00
+15.8000E-09,+4.3164062499999E+00
+16.0000E-09,+4.2578124999999E+00
+16.2000E-09,+4.1992187499998E+00
+16.4000E-09,+4.1328124999998E+00
+16.6000E-09,+4.0664062499998E+00
+16.8000E-09,+4.0039062499999E+00
+17.0000E-09,+3.9609374999999E+00
+17.2000E-09,+3.9375000000000E+00
+17.4000E-09,+3.9179687500000E+00
+17.6000E-09,+3.8984374999999E+00
+17.8000E-09,+3.8671874999999E+00
+18.0000E-09,+3.8398437500000E+00
+18.2000E-09,+3.8242187500000E+00
+18.4000E-09,+3.8164062500000E+00
+18.6000E-09,+3.8085937500000E+00
+18.8000E-09,+3.7929687500000E+00
+19.0000E-09,+3.7734375000000E+00
+19.2000E-09,+3.7617187500000E+00
+19.4000E-09,+3.7734375000001E+00
+19.6000E-09,+3.8085937500001E+00
+19.8000E-09,+3.8632812500001E+00
+20.0000E-09,+3.8984375000001E+00
+20.2000E-09,+3.9257812500001E+00
+20.4000E-09,+3.9453125000001E+00
+20.6000E-09,+3.9687500000001E+00
+20.8000E-09,+4.0039062500001E+00
+21.0000E-09,+4.0468750000001E+00
+21.2000E-09,+4.0898437500001E+00
+21.4000E-09,+4.1289062500001E+00
+21.6000E-09,+4.1601562500001E+00
+21.8000E-09,+4.1953125000001E+00
+22.0000E-09,+4.2343750000001E+00
+22.2000E-09,+4.2734375000001E+00
+22.4000E-09,+4.3125000000001E+00
+22.6000E-09,+4.3476562500001E+00
+22.8000E-09,+4.3828125000001E+00
+23.0000E-09,+4.4218750000001E+00
+23.2000E-09,+4.4687500000001E+00
+23.4000E-09,+4.5078125000001E+00
+23.6000E-09,+4.5390625000001E+00
+23.8000E-09,+4.5664062500000E+00
+24.0000E-09,+4.5820312500001E+00
+24.2000E-09,+4.6054687500000E+00
+24.4000E-09,+4.6250000000001E+00
+24.6000E-09,+4.6523437500001E+00
+24.8000E-09,+4.6875000000001E+00
+25.0000E-09,+4.7343750000001E+00
+25.2000E-09,+4.7812500000001E+00
+25.4000E-09,+4.8203125000001E+00
+25.6000E-09,+4.8554687500000E+00
+25.8000E-09,+4.8710937500000E+00
+26.0000E-09,+4.8710937500000E+00
+26.2000E-09,+4.8710937500000E+00
+26.4000E-09,+4.8710937500000E+00
+26.6000E-09,+4.8710937500000E+00
+26.8000E-09,+4.8710937500000E+00
+27.0000E-09,+4.8710937500000E+00
+27.2000E-09,+4.8710937500000E+00
+27.4000E-09,+4.8710937500000E+00
+27.6000E-09,+4.8710937500000E+00
+27.8000E-09,+4.8710937500000E+00
+28.0000E-09,+4.8710937500000E+00
+28.2000E-09,+4.8710937500000E+00
+28.4000E-09,+4.8750000000000E+00
+28.6000E-09,+4.8710937500000E+00
+28.8000E-09,+4.8632812500000E+00
+29.0000E-09,+4.8437500000000E+00
+29.2000E-09,+4.8203125000000E+00
+29.4000E-09,+4.8046875000000E+00
+29.6000E-09,+4.8007812500000E+00
+29.8000E-09,+4.8046875000000E+00
+30.0000E-09,+4.8046875000000E+00
+30.2000E-09,+4.8125000000000E+00
+30.4000E-09,+4.8164062500000E+00
+30.6000E-09,+4.8125000000000E+00
+30.8000E-09,+4.7968750000000E+00
+31.0000E-09,+4.7812500000000E+00
+31.2000E-09,+4.7617187500000E+00
+31.4000E-09,+4.7500000000000E+00
+31.6000E-09,+4.7421875000000E+00
+31.8000E-09,+4.7304687500000E+00
+32.0000E-09,+4.7148437500000E+00
+32.2000E-09,+4.6992187500000E+00
+32.4000E-09,+4.6875000000000E+00
+32.6000E-09,+4.6796875000000E+00
+32.8000E-09,+4.6757812500000E+00
+33.0000E-09,+4.6601562500000E+00
+33.2000E-09,+4.6406249999999E+00
+33.4000E-09,+4.6093749999999E+00
+33.6000E-09,+4.5781249999999E+00
+33.8000E-09,+4.5468749999999E+00
+34.0000E-09,+4.5195312500000E+00
+34.2000E-09,+4.5078125000000E+00
+34.4000E-09,+4.5078125000000E+00
+34.6000E-09,+4.5273437500001E+00
+34.8000E-09,+4.5585937500000E+00
+35.0000E-09,+4.5742187500000E+00
+35.2000E-09,+4.5624999999999E+00
+35.4000E-09,+4.5273437499999E+00
+35.6000E-09,+4.4843749999999E+00
+35.8000E-09,+4.4414062500000E+00
+36.0000E-09,+4.4257812500000E+00
+36.2000E-09,+4.4218750000000E+00
+36.4000E-09,+4.4257812500000E+00
+36.6000E-09,+4.4335937500000E+00
+36.8000E-09,+4.4335937500000E+00
+37.0000E-09,+4.4335937500000E+00
+37.2000E-09,+4.4375000000000E+00
+37.4000E-09,+4.4414062500000E+00
+37.6000E-09,+4.4375000000000E+00
+37.8000E-09,+4.4218750000000E+00
+38.0000E-09,+4.4023437500000E+00
+38.2000E-09,+4.3867187500000E+00
+38.4000E-09,+4.3867187500000E+00
